customer_id,customer_age,customer_income,home_ownership,employment_duration,loan_intent,loan_grade,loan_amnt,loan_int_rate,term_years,historical_default,cred_hist_length,Current_loan_status
5506.0,23,63000.0,RENT,7.0,EDUCATION,B,5000.0,13.23,3,Y,4,NO DEFAULT
5507.0,22,63000.0,RENT,2.0,DEBTCONSOLIDATION,A,5000.0,7.74,2,Y,3,NO DEFAULT
5508.0,23,45000.0,MORTGAGE,5.0,EDUCATION,A,14500.0,11.48,7,Unknown,2,NO DEFAULT
5509.0,24,63000.0,RENT,2.0,EDUCATION,A,5000.0,9.32,4,Unknown,4,NO DEFAULT
5510.0,23,63800.0,RENT,7.0,EDUCATION,A,5000.0,9.99,3,Unknown,4,NO DEFAULT
5511.0,25,64000.0,RENT,9.0,EDUCATION,C,5000.0,15.33,5,Y,4,NO DEFAULT
5512.0,25,45000.0,MORTGAGE,3.0,EDUCATION,A,6000.0,11.83,5,Unknown,2,NO DEFAULT
5513.0,24,64151.0,RENT,0.0,VENTURE,A,5000.0,11.86,4,Unknown,2,NO DEFAULT
5514.0,21,64424.0,RENT,3.0,PERSONAL,A,5000.0,6.03,1,Unknown,4,NO DEFAULT
5515.0,26,45000.0,MORTGAGE,0.0,HOMEIMPROVEMENT,B,4000.0,13.92,6,Unknown,2,NO DEFAULT
5516.0,24,64600.0,RENT,2.0,DEBTCONSOLIDATION,A,5000.0,7.9,4,Y,4,NO DEFAULT
5517.0,25,45000.0,OWN,1.0,PERSONAL,B,10000.0,12.87,5,Y,2,NO DEFAULT
5518.0,23,45000.0,MORTGAGE,2.0,PERSONAL,A,3000.0,7.05,3,Unknown,3,NO DEFAULT
5519.0,26,65000.0,RENT,0.0,PERSONAL,A,5000.0,5.99,6,Unknown,3,NO DEFAULT
5520.0,22,65000.0,RENT,3.0,EDUCATION,A,5000.0,11.49,2,Unknown,3,NO DEFAULT
5521.0,25,59000.0,RENT,0.0,MEDICAL,C,5000.0,15.62,5,Y,3,DEFAULT
5522.0,22,45000.0,MORTGAGE,3.0,EDUCATION,A,4000.0,11.83,2,Unknown,3,NO DEFAULT
5523.0,25,45000.0,MORTGAGE,3.0,DEBTCONSOLIDATION,A,4000.0,8.59,5,Y,3,NO DEFAULT
5524.0,22,45000.0,MORTGAGE,6.0,VENTURE,A,7000.0,8.94,2,Unknown,3,NO DEFAULT
5525.0,23,39000.0,MORTGAGE,7.0,VENTURE,B,16000.0,14.26,7,N,3,DEFAULT
5526.0,25,45000.0,MORTGAGE,0.0,MEDICAL,A,5950.0,7.74,5,Unknown,2,NO DEFAULT
5527.0,23,65000.0,RENT,2.0,VENTURE,A,5000.0,5.42,3,Unknown,2,NO DEFAULT
5528.0,22,45000.0,MORTGAGE,1.0,EDUCATION,A,14550.0,11.83,7,Unknown,4,NO DEFAULT
5529.0,23,65000.0,RENT,3.0,MEDICAL,B,5000.0,13.98,3,Y,2,NO DEFAULT
5530.0,22,45000.0,MORTGAGE,1.0,EDUCATION,A,8000.0,12.53,2,Unknown,3,NO DEFAULT
5531.0,21,59000.0,RENT,4.0,MEDICAL,B,5000.0,14.22,1,N,3,DEFAULT
5532.0,25,45000.0,MORTGAGE,9.0,DEBTCONSOLIDATION,A,3200.0,7.74,5,Y,3,NO DEFAULT
5533.0,26,45000.0,MORTGAGE,1.0,DEBTCONSOLIDATION,A,1500.0,7.05,6,Y,2,NO DEFAULT
5534.0,23,45000.0,MORTGAGE,4.0,EDUCATION,A,9925.0,11.48,3,Unknown,2,NO DEFAULT
5535.0,24,65000.0,RENT,1.0,HOMEIMPROVEMENT,A,5000.0,10.25,4,Unknown,2,NO DEFAULT
5536.0,23,65000.0,RENT,3.0,EDUCATION,B,5000.0,13.47,3,Y,2,NO DEFAULT
5537.0,22,59004.0,RENT,3.0,EDUCATION,A,5000.0,11.11,2,N,3,DEFAULT
5538.0,23,45000.0,OWN,0.0,VENTURE,B,8000.0,12.84,3,Y,2,NO DEFAULT
5540.0,23,39000.0,MORTGAGE,0.0,MEDICAL,C,8000.0,14.11,3,N,3,DEFAULT
5541.0,23,45000.0,MORTGAGE,1.0,MEDICAL,A,10000.0,12.21,3,Unknown,2,NO DEFAULT
5542.0,23,45000.0,OWN,3.0,MEDICAL,A,7000.0,9.63,3,Unknown,3,NO DEFAULT
5543.0,22,45000.0,MORTGAGE,6.0,EDUCATION,A,5000.0,8.0,2,Unknown,3,NO DEFAULT
5544.0,23,66000.0,RENT,7.0,VENTURE,A,5000.0,10.39,3,Unknown,3,NO DEFAULT
5546.0,24,45000.0,MORTGAGE,2.0,EDUCATION,A,9200.0,11.89,4,Unknown,3,NO DEFAULT
5548.0,24,39000.0,MORTGAGE,1.0,EDUCATION,C,12000.0,14.11,7,N,2,DEFAULT
5550.0,22,67500.0,RENT,2.0,DEBTCONSOLIDATION,A,5000.0,7.74,2,Y,4,NO DEFAULT
5551.0,26,67500.0,RENT,1.0,MEDICAL,A,5000.0,12.18,6,Unknown,3,NO DEFAULT
5552.0,25,45000.0,MORTGAGE,0.0,VENTURE,A,17000.0,11.89,7,Unknown,2,NO DEFAULT
5553.0,23,67596.0,RENT,2.0,PERSONAL,A,5000.0,11.86,3,Unknown,4,NO DEFAULT
5555.0,23,45000.0,MORTGAGE,3.0,EDUCATION,B,16750.0,12.53,7,Y,3,NO DEFAULT
5556.0,26,45000.0,MORTGAGE,0.0,MEDICAL,B,7750.0,12.53,6,Y,4,NO DEFAULT
5557.0,22,68000.0,RENT,7.0,PERSONAL,A,5000.0,9.99,2,Unknown,3,NO DEFAULT
5558.0,24,68648.0,RENT,1.0,VENTURE,A,5000.0,10.99,4,Unknown,2,NO DEFAULT
5559.0,23,63900.0,RENT,7.0,DEBTCONSOLIDATION,C,5000.0,15.99,3,N,2,DEFAULT
5560.0,24,69996.0,RENT,7.0,DEBTCONSOLIDATION,A,5000.0,10.38,4,Y,4,NO DEFAULT
5561.0,25,70000.0,RENT,0.0,EDUCATION,A,5000.0,11.71,5,Unknown,3,NO DEFAULT
5563.0,23,54400.0,RENT,2.0,MEDICAL,C,5000.0,16.49,3,N,4,DEFAULT
5565.0,26,70000.0,RENT,3.0,EDUCATION,D,5000.0,17.39,6,Unknown,2,NO DEFAULT
5566.0,22,70500.0,RENT,1.0,VENTURE,A,5000.0,11.14,2,Unknown,4,NO DEFAULT
5568.0,23,55488.0,RENT,4.0,MEDICAL,C,5000.0,15.21,3,N,2,DEFAULT
5569.0,22,71400.0,RENT,3.0,VENTURE,B,5000.0,12.99,2,Y,4,NO DEFAULT
5570.0,22,39000.0,MORTGAGE,1.0,VENTURE,E,5000.0,18.21,2,Y,4,DEFAULT
5571.0,26,72000.0,RENT,0.0,VENTURE,A,5000.0,7.49,6,Unknown,4,NO DEFAULT
5572.0,22,45000.0,MORTGAGE,1.0,EDUCATION,A,7375.0,9.32,2,Unknown,4,NO DEFAULT
5573.0,22,72000.0,RENT,1.0,MEDICAL,A,5000.0,11.49,2,Unknown,3,NO DEFAULT
5574.0,26,39000.0,MORTGAGE,4.0,DEBTCONSOLIDATION,C,5000.0,13.67,6,N,3,DEFAULT
5577.0,23,45000.0,MORTGAGE,1.0,EDUCATION,A,8000.0,10.51,3,Unknown,4,NO DEFAULT
5578.0,25,56950.0,RENT,9.0,MEDICAL,B,5000.0,13.92,5,N,4,DEFAULT
5579.0,24,73000.0,RENT,1.0,DEBTCONSOLIDATION,A,5000.0,9.01,4,Unknown,2,NO DEFAULT
5580.0,24,73500.0,RENT,3.0,HOMEIMPROVEMENT,B,5000.0,12.99,4,Unknown,4,NO DEFAULT
5582.0,26,74500.0,RENT,8.0,VENTURE,A,5000.0,11.36,6,Unknown,2,NO DEFAULT
5584.0,24,45000.0,OTHER,8.0,MEDICAL,A,7500.0,8.32,4,Unknown,3,NO DEFAULT
5585.0,25,45000.0,MORTGAGE,7.0,EDUCATION,A,7500.0,8.0,5,Unknown,3,NO DEFAULT
5586.0,23,69000.0,RENT,4.0,PERSONAL,A,5000.0,7.49,3,N,2,DEFAULT
5587.0,23,75000.0,RENT,7.0,EDUCATION,A,5000.0,7.49,3,Unknown,3,NO DEFAULT
5588.0,22,75000.0,RENT,5.0,VENTURE,A,5000.0,11.49,2,Unknown,3,NO DEFAULT
5589.0,22,75000.0,RENT,2.0,VENTURE,A,5000.0,10.99,2,Unknown,2,NO DEFAULT
5591.0,22,39000.0,OWN,0.0,EDUCATION,E,25000.0,16.08,7,N,3,DEFAULT
5592.0,23,45000.0,OWN,0.0,VENTURE,A,21000.0,9.76,7,Unknown,3,NO DEFAULT
5593.0,22,75000.0,RENT,2.0,DEBTCONSOLIDATION,A,5000.0,5.79,2,Unknown,2,NO DEFAULT
5594.0,25,45000.0,OWN,1.0,HOMEIMPROVEMENT,B,9000.0,11.03,5,Unknown,2,NO DEFAULT
5595.0,25,45000.0,MORTGAGE,0.0,VENTURE,A,7500.0,10.39,5,Unknown,3,NO DEFAULT
5596.0,24,75000.0,RENT,8.0,PERSONAL,B,5000.0,11.78,4,Y,2,NO DEFAULT
5597.0,25,45000.0,OWN,0.0,EDUCATION,B,6500.0,10.28,5,Y,2,NO DEFAULT
5598.0,25,76000.0,RENT,1.0,DEBTCONSOLIDATION,A,5000.0,7.9,5,Unknown,3,NO DEFAULT
5599.0,25,76000.0,RENT,0.0,DEBTCONSOLIDATION,A,5000.0,8.9,5,Unknown,2,NO DEFAULT
5600.0,25,76344.0,RENT,2.0,HOMEIMPROVEMENT,A,5000.0,9.63,5,Unknown,2,NO DEFAULT
5602.0,25,76500.0,RENT,4.0,DEBTCONSOLIDATION,B,5000.0,12.53,5,Unknown,3,NO DEFAULT
5603.0,25,78000.0,RENT,3.0,DEBTCONSOLIDATION,A,5000.0,7.66,5,Unknown,3,NO DEFAULT
5604.0,21,45192.0,MORTGAGE,0.0,PERSONAL,A,11700.0,10.74,7,Unknown,2,NO DEFAULT
5605.0,24,78300.0,RENT,0.0,HOMEIMPROVEMENT,A,5000.0,7.74,4,Unknown,3,NO DEFAULT
5606.0,26,39200.0,MORTGAGE,2.0,MEDICAL,C,4000.0,15.05,6,N,3,DEFAULT
5607.0,23,80000.0,RENT,5.0,VENTURE,A,5000.0,12.42,3,Unknown,4,NO DEFAULT
5608.0,23,45204.0,MORTGAGE,0.0,EDUCATION,A,4750.0,12.21,3,Unknown,4,NO DEFAULT
5609.0,24,74000.0,RENT,6.0,EDUCATION,B,5000.0,15.27,4,N,4,DEFAULT
5610.0,22,74000.0,RENT,3.0,DEBTCONSOLIDATION,B,5000.0,13.49,2,Y,4,DEFAULT
5611.0,23,45288.0,MORTGAGE,7.0,DEBTCONSOLIDATION,A,20500.0,9.25,7,Unknown,2,NO DEFAULT
5613.0,23,80000.0,RENT,6.0,PERSONAL,A,5000.0,5.42,3,Unknown,2,NO DEFAULT
5614.0,23,45300.0,MORTGAGE,3.0,EDUCATION,C,5550.0,15.37,3,Y,3,NO DEFAULT
5615.0,23,62900.0,RENT,7.0,MEDICAL,C,5000.0,14.84,3,N,4,DEFAULT
5616.0,23,39325.0,MORTGAGE,3.0,EDUCATION,B,2800.0,12.87,3,N,4,DEFAULT
5617.0,24,45336.0,MORTGAGE,8.0,MEDICAL,A,10000.0,5.99,4,Unknown,2,NO DEFAULT
5618.0,24,81000.0,RENT,6.0,MEDICAL,A,5000.0,5.42,4,Unknown,3,NO DEFAULT
5619.0,23,45378.0,MORTGAGE,7.0,PERSONAL,A,6000.0,5.79,3,Unknown,2,NO DEFAULT
5620.0,21,45432.0,MORTGAGE,4.0,EDUCATION,A,5000.0,9.88,1,Unknown,4,NO DEFAULT
5621.0,24,83100.0,RENT,5.0,HOMEIMPROVEMENT,D,5000.0,16.35,4,Unknown,3,NO DEFAULT
5622.0,22,84996.0,RENT,6.0,VENTURE,B,5000.0,12.23,2,Y,3,NO DEFAULT
5623.0,26,73000.0,RENT,0.0,EDUCATION,C,5000.0,15.31,6,Y,2,DEFAULT
5624.0,23,45500.0,OWN,5.0,EDUCATION,B,14000.0,14.72,7,Y,2,NO DEFAULT
5625.0,26,39500.0,MORTGAGE,6.0,MEDICAL,C,15250.0,15.05,7,N,4,DEFAULT
5626.0,23,85000.0,RENT,2.0,EDUCATION,A,5000.0,11.58,3,Unknown,4,NO DEFAULT
5627.0,21,45600.0,MORTGAGE,5.0,MEDICAL,A,6000.0,6.03,1,Unknown,4,NO DEFAULT
5628.0,23,45600.0,OWN,7.0,EDUCATION,A,14000.0,7.9,7,Unknown,3,NO DEFAULT
5629.0,23,85272.0,RENT,7.0,VENTURE,A,5000.0,11.11,3,Unknown,4,NO DEFAULT
5630.0,23,45600.0,MORTGAGE,3.0,VENTURE,B,12000.0,14.65,7,Y,2,NO DEFAULT
5631.0,26,45600.0,MORTGAGE,9.0,EDUCATION,B,10000.0,15.27,6,Y,3,NO DEFAULT
5632.0,23,88000.0,RENT,1.0,VENTURE,A,5000.0,10.99,3,Unknown,4,NO DEFAULT
5634.0,23,45600.0,MORTGAGE,7.0,VENTURE,B,10000.0,16.11,3,Y,4,NO DEFAULT
5635.0,25,45600.0,MORTGAGE,7.0,MEDICAL,B,13000.0,12.99,7,Unknown,4,NO DEFAULT
5636.0,25,76000.0,RENT,2.0,DEBTCONSOLIDATION,D,5000.0,17.19,5,Y,3,DEFAULT
5637.0,26,90000.0,RENT,4.0,PERSONAL,C,5000.0,16.77,6,Y,3,NO DEFAULT
5638.0,23,78000.0,RENT,0.0,HOMEIMPROVEMENT,A,5000.0,6.62,3,N,4,DEFAULT
5639.0,23,90000.0,RENT,7.0,MEDICAL,B,5000.0,15.96,3,Y,3,NO DEFAULT
5640.0,24,90000.0,RENT,0.0,DEBTCONSOLIDATION,A,5000.0,10.59,4,Unknown,2,NO DEFAULT
5641.0,24,90000.0,RENT,5.0,VENTURE,A,5000.0,9.99,4,Unknown,3,NO DEFAULT
5642.0,24,45600.0,MORTGAGE,0.0,DEBTCONSOLIDATION,A,7200.0,6.91,4,Unknown,4,NO DEFAULT
5643.0,25,45600.0,MORTGAGE,6.0,HOMEIMPROVEMENT,A,15000.0,5.79,7,Unknown,2,NO DEFAULT
5644.0,21,39600.0,MORTGAGE,5.0,MEDICAL,A,6400.0,6.91,1,N,2,DEFAULT
5645.0,22,90000.0,RENT,4.0,EDUCATION,C,5000.0,14.96,2,Y,4,NO DEFAULT
5646.0,22,45600.0,MORTGAGE,5.0,VENTURE,A,2000.0,10.36,2,Unknown,2,NO DEFAULT
5647.0,23,45600.0,OWN,7.0,MEDICAL,A,1000.0,9.62,3,Unknown,4,NO DEFAULT
5648.0,25,80000.0,RENT,8.0,DEBTCONSOLIDATION,C,5000.0,14.96,5,Y,4,DEFAULT
5649.0,20,94000.0,RENT,4.0,EDUCATION,C,5000.0,16.02,2,Unknown,3,NO DEFAULT
5650.0,22,45600.0,MORTGAGE,5.0,VENTURE,A,9500.0,10.38,2,Unknown,2,NO DEFAULT
5651.0,23,95004.0,RENT,2.0,EDUCATION,A,5000.0,9.63,3,Unknown,4,NO DEFAULT
5652.0,22,45600.0,OWN,6.0,MEDICAL,B,1800.0,13.48,2,Unknown,4,NO DEFAULT
5653.0,26,97500.0,RENT,10.0,VENTURE,D,5000.0,18.39,6,Unknown,4,NO DEFAULT
5654.0,22,45600.0,MORTGAGE,3.0,VENTURE,A,1600.0,7.88,2,Unknown,2,NO DEFAULT
5655.0,23,86004.0,RENT,0.0,PERSONAL,C,5000.0,14.84,3,N,2,DEFAULT
5656.0,22,39600.0,MORTGAGE,6.0,DEBTCONSOLIDATION,B,4650.0,10.28,2,N,4,DEFAULT
5657.0,26,45608.0,OWN,8.0,HOMEIMPROVEMENT,A,11000.0,6.62,7,Unknown,2,NO DEFAULT
5658.0,22,45673.0,MORTGAGE,6.0,EDUCATION,A,7000.0,7.88,2,Unknown,4,NO DEFAULT
5659.0,22,45691.0,MORTGAGE,5.0,VENTURE,A,7000.0,7.14,2,Unknown,2,NO DEFAULT
5661.0,23,100000.0,RENT,5.0,EDUCATION,A,5000.0,6.03,3,Unknown,2,NO DEFAULT
5662.0,23,100000.0,RENT,5.0,PERSONAL,A,5000.0,8.49,3,Unknown,3,NO DEFAULT
5664.0,23,45843.0,OWN,2.0,VENTURE,A,11000.0,11.71,7,Unknown,3,NO DEFAULT
5665.0,22,39868.0,MORTGAGE,2.0,DEBTCONSOLIDATION,C,2400.0,16.02,2,Y,4,DEFAULT
5666.0,22,102240.0,RENT,6.0,PERSONAL,D,5000.0,19.03,2,Unknown,3,NO DEFAULT
5667.0,25,39896.0,MORTGAGE,0.0,MEDICAL,A,9250.0,9.63,5,N,3,DEFAULT
5668.0,22,45900.0,MORTGAGE,1.0,DEBTCONSOLIDATION,A,6400.0,8.59,2,Unknown,3,NO DEFAULT
5669.0,26,103992.0,RENT,10.0,VENTURE,A,5000.0,7.88,6,Unknown,3,NO DEFAULT
5670.0,26,45900.0,MORTGAGE,10.0,PERSONAL,B,11500.0,13.79,7,Unknown,4,NO DEFAULT
5671.0,23,106000.0,RENT,7.0,EDUCATION,A,5000.0,7.88,3,Unknown,2,NO DEFAULT
5674.0,23,45992.0,MORTGAGE,7.0,VENTURE,A,10000.0,5.42,3,Unknown,3,NO DEFAULT
5677.0,24,108000.0,RENT,8.0,EDUCATION,A,5000.0,12.69,4,Unknown,4,NO DEFAULT
5679.0,21,45996.0,OWN,5.0,VENTURE,A,10000.0,5.79,1,Unknown,3,NO DEFAULT
5680.0,23,108000.0,RENT,7.0,EDUCATION,A,5000.0,7.66,3,Unknown,4,NO DEFAULT
5683.0,25,110000.0,RENT,2.0,VENTURE,A,5000.0,9.99,5,Unknown,4,NO DEFAULT
5684.0,22,111460.0,RENT,3.0,DEBTCONSOLIDATION,A,5000.0,11.71,2,Unknown,4,NO DEFAULT
5685.0,25,112000.0,RENT,7.0,DEBTCONSOLIDATION,A,5000.0,10.25,5,Unknown,3,NO DEFAULT
5686.0,25,45996.0,OWN,9.0,PERSONAL,A,25000.0,12.18,7,Unknown,3,NO DEFAULT
5687.0,24,115000.0,RENT,1.0,HOMEIMPROVEMENT,A,5000.0,8.9,4,Unknown,3,NO DEFAULT
5689.0,24,116300.0,RENT,6.0,HOMEIMPROVEMENT,C,5000.0,14.96,4,Y,4,NO DEFAULT
5691.0,23,45996.0,OWN,7.0,EDUCATION,B,10000.0,13.16,3,Unknown,3,NO DEFAULT
5692.0,26,120000.0,RENT,3.0,HOMEIMPROVEMENT,A,5000.0,7.68,6,Unknown,2,NO DEFAULT
5693.0,25,120000.0,RENT,6.0,PERSONAL,B,5000.0,13.79,5,Unknown,3,NO DEFAULT
5694.0,22,114000.0,RENT,2.0,VENTURE,C,5000.0,15.31,2,N,3,DEFAULT
5695.0,26,135000.0,RENT,10.0,MEDICAL,A,5000.0,11.36,6,Unknown,4,NO DEFAULT
5696.0,24,137481.0,RENT,8.0,VENTURE,A,5000.0,10.99,4,Unknown,3,NO DEFAULT
5697.0,24,46000.0,MORTGAGE,2.0,DEBTCONSOLIDATION,A,10075.0,12.42,7,Unknown,2,NO DEFAULT
5698.0,23,46000.0,MORTGAGE,7.0,PERSONAL,A,5000.0,6.62,3,Unknown,3,NO DEFAULT
5699.0,23,150000.0,RENT,3.0,VENTURE,A,5000.0,10.65,3,Unknown,2,NO DEFAULT
5701.0,23,138000.0,RENT,1.0,DEBTCONSOLIDATION,C,5000.0,14.91,3,N,4,DEFAULT
5702.0,24,117300.0,RENT,4.0,MEDICAL,B,5000.0,13.23,4,Y,3,DEFAULT
5703.0,25,159996.0,RENT,4.0,PERSONAL,C,5000.0,14.11,5,Y,4,NO DEFAULT
5704.0,26,46000.0,MORTGAGE,3.0,HOMEIMPROVEMENT,A,11000.0,12.69,7,Unknown,2,NO DEFAULT
5705.0,25,21600.0,RENT,0.0,MEDICAL,A,5200.0,11.86,5,N,3,DEFAULT
5706.0,22,24000.0,RENT,0.0,DEBTCONSOLIDATION,B,5200.0,13.49,2,Y,2,NO DEFAULT
5707.0,25,25000.0,RENT,1.0,EDUCATION,B,5200.0,12.53,5,Y,3,NO DEFAULT
5708.0,25,46000.0,MORTGAGE,4.0,EDUCATION,B,2125.0,12.99,5,Y,2,NO DEFAULT
5709.0,23,46000.0,MORTGAGE,1.0,VENTURE,A,3000.0,5.42,3,Unknown,3,NO DEFAULT
5710.0,21,26000.0,RENT,5.0,MEDICAL,A,5200.0,12.53,1,Unknown,2,NO DEFAULT
5711.0,23,30000.0,RENT,1.0,MEDICAL,B,5200.0,15.96,3,Y,3,NO DEFAULT
5712.0,23,46000.0,MORTGAGE,6.0,PERSONAL,A,15000.0,6.99,7,Unknown,3,NO DEFAULT
5713.0,25,30000.0,RENT,2.0,DEBTCONSOLIDATION,D,5200.0,17.19,5,N,4,DEFAULT
5714.0,25,32160.0,RENT,9.0,DEBTCONSOLIDATION,B,5200.0,14.65,5,Unknown,4,NO DEFAULT
5715.0,23,35000.0,RENT,0.0,DEBTCONSOLIDATION,B,5200.0,13.92,3,Unknown,2,NO DEFAULT
5716.0,22,36850.0,RENT,3.0,EDUCATION,A,5200.0,12.42,2,Unknown,4,NO DEFAULT
5717.0,25,38000.0,RENT,5.0,DEBTCONSOLIDATION,A,5200.0,10.74,5,Unknown,3,NO DEFAULT
5718.0,23,38000.0,RENT,1.0,MEDICAL,A,5200.0,7.88,3,Unknown,3,NO DEFAULT
5719.0,22,46000.0,MORTGAGE,6.0,EDUCATION,B,6000.0,12.68,2,Y,4,NO DEFAULT
5720.0,23,24000.0,RENT,3.0,EDUCATION,A,5250.0,7.66,3,N,3,DEFAULT
5721.0,24,46000.0,MORTGAGE,8.0,MEDICAL,A,2000.0,7.66,4,Unknown,2,NO DEFAULT
5722.0,22,46000.0,MORTGAGE,6.0,PERSONAL,A,4000.0,10.37,2,Unknown,2,NO DEFAULT
5723.0,23,45000.0,RENT,3.0,MEDICAL,A,5275.0,10.39,3,Unknown,2,NO DEFAULT
5724.0,24,57600.0,RENT,3.0,PERSONAL,B,5275.0,13.49,4,Y,2,NO DEFAULT
5725.0,23,46000.0,MORTGAGE,2.0,MEDICAL,A,10000.0,10.36,3,Unknown,3,NO DEFAULT
5726.0,23,23340.0,RENT,8.0,EDUCATION,A,5300.0,7.9,3,Unknown,3,NO DEFAULT
5727.0,22,24996.0,RENT,4.0,PERSONAL,B,5300.0,15.23,2,Y,4,NO DEFAULT
5728.0,24,46000.0,MORTGAGE,5.0,EDUCATION,A,10000.0,9.99,4,Unknown,2,NO DEFAULT
5729.0,25,26400.0,RENT,5.0,EDUCATION,A,5300.0,8.49,5,Unknown,3,NO DEFAULT
5731.0,24,28800.0,RENT,0.0,MEDICAL,B,5300.0,15.27,4,Unknown,3,NO DEFAULT
5732.0,25,30000.0,RENT,1.0,EDUCATION,B,5300.0,15.27,5,Unknown,3,NO DEFAULT
5733.0,22,30000.0,RENT,2.0,EDUCATION,D,5300.0,17.99,2,Y,4,DEFAULT
5734.0,24,30000.0,RENT,3.0,MEDICAL,C,5300.0,15.28,4,Y,3,DEFAULT
5735.0,25,46000.0,MORTGAGE,5.0,EDUCATION,A,23500.0,10.25,7,Unknown,4,NO DEFAULT
5736.0,21,47000.0,RENT,1.0,MEDICAL,A,5300.0,7.66,1,Unknown,2,NO DEFAULT
5737.0,22,50004.0,RENT,5.0,PERSONAL,C,5300.0,14.42,2,Y,2,NO DEFAULT
5738.0,22,65000.0,RENT,3.0,EDUCATION,A,5300.0,6.62,2,Unknown,3,NO DEFAULT
5739.0,25,40000.0,MORTGAGE,5.0,HOMEIMPROVEMENT,A,15000.0,11.36,7,N,2,DEFAULT
5741.0,21,32000.0,RENT,5.0,PERSONAL,B,5325.0,14.27,1,Y,3,NO DEFAULT
5742.0,23,46000.0,OWN,6.0,EDUCATION,A,8000.0,11.48,3,Unknown,4,NO DEFAULT
5743.0,24,24000.0,RENT,0.0,MEDICAL,A,5375.0,10.99,4,Unknown,3,NO DEFAULT
5744.0,24,26000.0,RENT,1.0,MEDICAL,B,5375.0,13.47,4,Y,4,NO DEFAULT
5745.0,24,18000.0,RENT,3.0,MEDICAL,C,5400.0,15.99,4,Y,3,DEFAULT
5746.0,22,18000.0,RENT,2.0,DEBTCONSOLIDATION,B,5400.0,15.23,2,N,4,DEFAULT
5748.0,22,46000.0,MORTGAGE,3.0,DEBTCONSOLIDATION,A,6000.0,7.68,2,Unknown,2,NO DEFAULT
5750.0,26,24000.0,RENT,3.0,EDUCATION,A,5400.0,11.49,6,Unknown,3,NO DEFAULT
5751.0,26,25300.0,RENT,2.0,HOMEIMPROVEMENT,C,5400.0,16.02,6,Y,2,DEFAULT
5752.0,21,46000.0,OWN,5.0,VENTURE,C,10000.0,14.74,1,Y,3,NO DEFAULT
5753.0,23,26400.0,RENT,7.0,EDUCATION,A,5400.0,10.38,3,Unknown,2,NO DEFAULT
5755.0,26,30000.0,RENT,3.0,PERSONAL,A,5400.0,10.0,6,Unknown,4,NO DEFAULT
5756.0,22,32000.0,RENT,1.0,PERSONAL,C,5400.0,16.29,2,N,2,DEFAULT
5758.0,23,35000.0,RENT,7.0,PERSONAL,A,5400.0,10.59,3,Unknown,2,NO DEFAULT
5759.0,23,46113.0,MORTGAGE,4.0,PERSONAL,C,9000.0,15.99,3,Y,4,NO DEFAULT
5760.0,25,46116.0,MORTGAGE,9.0,DEBTCONSOLIDATION,B,10000.0,11.03,5,Unknown,3,NO DEFAULT
5761.0,25,46144.0,MORTGAGE,9.0,EDUCATION,A,1500.0,7.49,5,Unknown,2,NO DEFAULT
5762.0,23,35000.0,RENT,5.0,MEDICAL,B,5400.0,12.84,3,Unknown,4,NO DEFAULT
5764.0,22,45000.0,RENT,4.0,EDUCATION,A,5400.0,7.29,2,Unknown,2,NO DEFAULT
5765.0,25,54000.0,RENT,9.0,EDUCATION,A,5400.0,7.88,5,Unknown,3,NO DEFAULT
5766.0,23,55000.0,RENT,3.0,VENTURE,A,5400.0,11.99,3,Unknown,2,NO DEFAULT
5767.0,24,46325.0,MORTGAGE,6.0,MEDICAL,A,3600.0,7.68,4,Unknown,4,NO DEFAULT
5768.0,22,57500.0,RENT,4.0,MEDICAL,A,5400.0,5.42,2,Unknown,4,NO DEFAULT
5769.0,25,46350.0,MORTGAGE,0.0,VENTURE,A,9750.0,10.0,5,Unknown,3,NO DEFAULT
5770.0,23,46394.0,MORTGAGE,7.0,MEDICAL,B,15000.0,13.47,7,Unknown,2,NO DEFAULT
5771.0,23,60000.0,RENT,4.0,MEDICAL,A,5400.0,7.49,3,Unknown,3,NO DEFAULT
5772.0,23,63000.0,RENT,3.0,VENTURE,C,5400.0,14.54,3,Unknown,2,NO DEFAULT
5773.0,23,46450.0,MORTGAGE,6.0,EDUCATION,A,10000.0,5.42,3,Unknown,2,NO DEFAULT
5774.0,26,46464.0,MORTGAGE,1.0,VENTURE,A,15000.0,12.21,7,Unknown,3,NO DEFAULT
5775.0,22,58617.0,RENT,6.0,MEDICAL,C,5400.0,15.21,2,N,2,DEFAULT
5776.0,22,46500.0,MORTGAGE,3.0,VENTURE,A,13000.0,7.29,7,Unknown,3,NO DEFAULT
5777.0,22,69108.0,RENT,2.0,PERSONAL,D,5400.0,15.95,2,Y,2,DEFAULT
5778.0,24,112000.0,RENT,5.0,DEBTCONSOLIDATION,B,5400.0,15.27,4,Y,4,NO DEFAULT
5779.0,22,22718.0,RENT,3.0,EDUCATION,A,5425.0,11.99,2,Unknown,2,NO DEFAULT
5781.0,22,46500.0,MORTGAGE,1.0,EDUCATION,A,4000.0,10.62,2,Unknown,3,NO DEFAULT
5782.0,24,40500.0,MORTGAGE,8.0,DEBTCONSOLIDATION,A,8500.0,10.99,4,N,3,DEFAULT
